avg_members,var_removed,density,neg_edge_share,stability_ari,gross_sharpe,net_sharpe,breakeven_bps,turnover,n_rebalances,bracket,treatment,method,k_selected,k_min,k_max,eigengap,calinski_harabasz,davies_bouldin,degenerate_windows,n_windows
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.4760237026961183,0.374300914373455,0.17483912779014926,94.23828125,0.050061779121622955,115,B3,survivor-only,BNC,2.5391304347826087,2,5,0.2621155825100397,174.67003662781036,0.8037408655895116,0,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.5576630590132372,0.43599338346869454,0.23378686838778837,107.91015625,0.05126687621682243,115,B3,survivor-only,SignedSpectral,2.5391304347826087,2,5,0.28194086698890664,189.96213685122584,0.8132562648511966,0,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.6597517331290746,-0.5829580802140205,-0.7567566518728022,0.48828125,0.0352417855145516,115,B3,survivor-only,RegSignedSpectral,2.208695652173913,1,5,0.10562375182195112,774.4940274355747,0.3055560863349966,32,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.6550019002160764,-0.5525367722249572,-0.7294326635610235,0.48828125,0.035235648574799126,115,B3,survivor-only,RegSPONGE,2.208695652173913,1,5,0.05281646104814033,760.8380256786975,0.3077885041768331,32,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.271867924577195,0.35936711630275986,0.1628426328450145,91.30859375,0.05130965198359761,115,B3,survivor-only,PowerMean p=1,2.5391304347826087,2,5,0.13537335779985138,144.508141640511,0.8392336399207052,0,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.3728305648955436,-0.008569601935234575,-0.20794207964658115,0.48828125,0.0513478726477186,115,B3,survivor-only,PowerMean p=0,2.5391304347826087,2,5,0.41383283218434563,144.7729136881909,0.6965647242620046,0,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.37502195415335376,-0.058109892566121465,-0.2656835707621818,0.48828125,0.05163518197943095,115,B3,survivor-only,PowerMean p=-10,2.5391304347826087,2,5,0.05486614687296471,164.07631531708594,0.610820732412638,10,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.28070785961503153,-0.037099864423088116,-0.24141153728853712,0.48828125,0.05142083290641197,115,B3,survivor-only,Hierarchical,2.5391304347826087,2,5,0.015921078992481588,2.344579227714063,2.927787540828375,0,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.6304159494613432,0.29663362932829823,0.031765778982192384,56.15234375,0.046634089868135664,115,B3,survivor-only,PCA-kmeans,2.5391304347826087,2,5,0.015921078992481588,125.70089740046505,0.7082321170492653,0,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.12365167640712815,0.46707408317829413,0.2918572879107627,133.30078125,0.051294914383708305,115,B3,survivor-only,Pivot,38.87826086956522,1,120,0.015921078992481588,1.2047046335564575,2.415292454149978,0,115
